id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
27,111,305,0,3,,2,,1,7,,1,137,203,28.0,0,14.0,,194,1,2,70,0,0,767022,,2.0,
28,97,438,0,26,,9,,0,6,,0,147,4,74.0,42,6.0,,344,367,1,34,19,2,767022,,16.0,
32,60,460,1,67,,35,,2,8,,0,230,284,44.0,7,6.0,,274,11,2,4,3,2,767022,,8.0,
33,23,31,0,0,,0,,0,1,,0,31,21,0.0,0,0.0,,31,0,0,0,0,0,767022,,0.0,
35,80,71,200,20,,23,,2,195,,0,13,28,98.0,9,31.0,,16,4,4,139,9,6,767022,,22.0,
38,73,463,0,100,,20,,2,14,,2,348,6,92.0,46,10.0,,388,396,3,30,2,5,767022,,14.0,
39,79,412,0,294,,16,,5,23,,0,194,4,58.0,31,9.0,,296,250,2,12,0,4,767022,,16.0,
40,84,313,0,211,,5,,2,13,,0,198,107,29.0,13,7.0,,234,38,1,2,1,2,767022,,8.0,
41,52,425,5,43,,22,,6,19,,1,418,272,24.0,9,11.0,,265,2,4,20,4,2,767022,,10.0,
42,62,509,0,26,,19,,2,25,,2,274,88,22.0,19,6.0,,318,2,1,76,2,3,767022,,3.0,
45,76,411,1,194,,8,,2,15,,0,80,7,55.0,7,3.0,,212,50,4,3,1,8,767022,,6.0,
52,105,265,1,8,,24,,30,5,,186,2,284,6.0,8,1.0,,33,1,3,57,33,349,767022,,4.0,
53,99,567,8,24,,37,,4,23,,1,396,210,33.0,10,16.0,,353,1,6,44,3,2,767022,,6.0,
55,85,357,2,42,,26,,1,6,,0,208,256,53.0,4,7.0,,209,31,3,7,1,1,767022,,6.0,
57,63,8,0,0,,0,,0,0,,0,8,0,1.0,1,0.0,,7,0,0,2,0,0,767022,,0.0,
58,74,18,0,18,,0,,0,1,,0,12,2,0.0,0,1.0,,18,4,0,0,0,0,767022,,0.0,
60,92,192,3,8,,14,,2,7,,1,91,187,47.0,3,9.0,,149,61,3,10,2,2,767022,,8.0,
62,49,433,0,17,,19,,5,8,,0,251,257,33.0,3,8.0,,224,3,1,24,0,2,767022,,10.0,
66,95,373,0,11,,8,,2,8,,0,220,6,20.0,0,7.0,,235,1,3,95,0,3,767022,,1.0,
72,90,450,1,23,,5,,8,20,,1,278,6,66.0,28,3.0,,335,134,1,14,3,3,767022,,7.0,
