id,cross_session_id,GFP,Slc17a7,Ndnf,Hpse,Pthlh,Chat,Tac1,Calb1,Mme,Crh,Reln,Tac2,Lamp5,Calb2,Pdyn,Penk,Gad2,Npy,Pvalb,Cck,Sst,Vip,mouse_id,Ptprt,Nos1,Chrna4
5,296,585,18,28,8.0,41,13.0,9,159,21.0,20,242,4,89.0,220,86.0,91.0,311,252,71,125,609,82,788406,,,
6,313,255,25,8,3.0,18,8.0,3,26,4.0,8,13,83,365.0,72,38.0,247.0,47,4,13,49,27,202,788406,,,
7,277,239,0,2,4.0,22,4.0,2,9,5.0,166,23,178,500.0,93,46.0,253.0,39,4,4,21,33,246,788406,,,
10,314,255,11,5,2.0,110,114.0,18,12,2.0,5,9,49,90.0,212,34.0,156.0,61,2,10,22,31,219,788406,,,
14,324,164,13,15,6.0,48,47.0,60,44,56.0,14,21,5,214.0,22,23.0,62.0,159,28,486,108,17,6,788406,,,
18,181,1402,17,42,27.0,72,44.0,17,69,15.0,30,163,758,125.0,25,26.0,44.0,259,199,190,1205,26,15,788406,,,
24,288,226,6,13,2.0,35,25.0,181,52,53.0,12,22,4,78.0,16,21.0,37.0,124,25,266,102,7,0,788406,,,
25,287,457,124,18,8.0,89,59.0,1,36,7.0,6,18,7,112.0,180,34.0,234.0,58,5,17,135,28,279,788406,,,
26,286,364,1,97,2.0,7,5.0,0,10,7.0,45,271,1,35.0,7,8.0,57.0,274,25,7,22,1,0,788406,,,
28,274,758,16,29,6.0,79,38.0,6,37,15.0,133,21,152,232.0,55,13.0,69.0,334,528,31,111,15,142,788406,,,
32,294,430,11,13,2.0,28,16.0,2,22,6.0,34,51,7,247.0,28,22.0,80.0,440,461,34,63,15,17,788406,,,
33,289,519,23,35,15.0,41,31.0,8,152,13.0,29,326,10,114.0,18,26.0,43.0,319,49,56,513,23,15,788406,,,
35,281,384,9,9,3.0,31,43.0,6,23,34.0,309,30,259,53.0,43,25.0,206.0,66,24,13,151,62,352,788406,,,
36,278,316,5,9,3.0,15,8.0,4,25,14.0,196,26,189,14.0,3,11.0,29.0,35,2,19,201,51,327,788406,,,
38,316,267,2,5,4.0,75,5.0,3,11,14.0,249,28,227,43.0,96,23.0,148.0,37,3,11,99,44,290,788406,,,
40,305,308,10,12,10.0,38,23.0,148,207,31.0,38,28,38,44.0,9,19.0,38.0,113,164,12,37,63,39,788406,,,
41,275,224,27,6,0.0,25,12.0,3,331,43.0,11,101,7,254.0,206,81.0,88.0,156,59,6,65,459,4,788406,,,
42,282,235,6,12,5.0,60,7.0,4,15,10.0,118,24,183,335.0,31,28.0,26.0,67,16,4,18,33,180,788406,,,
43,279,296,2,11,8.0,69,214.0,8,17,6.0,4,22,3,96.0,211,27.0,133.0,59,9,11,20,35,294,788406,,,
44,247,531,7,147,11.0,61,14.0,5,17,4.0,17,315,8,151.0,17,9.0,32.0,303,523,49,33,9,6,788406,,,
45,248,271,326,24,8.0,84,20.0,9,192,16.0,8,29,8,200.0,98,358.0,253.0,120,7,24,313,30,188,788406,,,
46,257,217,21,7,0.0,59,8.0,10,18,3.0,1,9,1,35.0,13,31.0,118.0,29,6,8,36,20,164,788406,,,
47,312,395,12,13,5.0,33,29.0,4,350,49.0,16,79,6,362.0,250,221.0,105.0,176,111,20,96,461,14,788406,,,
49,197,204,2,5,1.0,8,7.0,1,11,3.0,105,13,70,32.0,126,17.0,252.0,86,0,2,15,12,150,788406,,,
51,306,254,4,12,7.0,9,9.0,0,6,12.0,117,44,143,20.0,2,4.0,14.0,25,0,7,80,26,162,788406,,,
52,255,270,393,37,4.0,50,30.0,6,87,10.0,196,23,162,264.0,12,19.0,33.0,41,38,41,345,38,168,788406,,,
53,269,454,7,7,11.0,90,92.0,11,17,3.0,5,17,21,43.0,143,16.0,84.0,98,2,6,32,17,214,788406,,,
57,295,99,17,11,2.0,23,15.0,1,262,23.0,8,30,3,67.0,134,100.0,75.0,134,46,8,84,335,1,788406,,,
58,232,214,4,7,8.0,47,35.0,6,7,1.0,10,6,29,33.0,50,12.0,90.0,43,3,8,18,10,119,788406,,,
59,259,51,0,0,0.0,6,0.0,0,2,0.0,10,1,20,213.0,9,7.0,8.0,12,1,0,5,2,24,788406,,,
61,290,426,2,9,21.0,20,11.0,1,143,9.0,35,173,1,50.0,111,34.0,49.0,216,187,12,105,523,17,788406,,,
63,272,282,4,10,8.0,17,12.0,2,140,15.0,7,89,0,576.0,277,66.0,104.0,159,127,3,64,407,9,788406,,,
65,280,243,13,21,8.0,45,28.0,83,44,53.0,15,26,9,79.0,13,14.0,51.0,115,57,351,171,5,1,788406,,,
67,218,142,0,4,2.0,17,3.0,0,10,0.0,1,7,0,171.0,17,23.0,34.0,19,0,1,17,12,78,788406,,,
70,273,562,9,203,18.0,22,18.0,1,26,7.0,11,218,3,186.0,28,15.0,44.0,306,175,12,52,1,1,788406,,,
